date,77491_32247,77495_32247,77500_32247,77500_32252,77504_32234,77504_32238,77504_32243,77504_32247,77504_32252,77509_32238,77509_32243,77509_32247,77509_32252,77513_32243,77513_32247,77513_32252,77513_32256,77513_32261,77518_32252,77518_32256,77518_32261,77518_32265,77522_32234,77522_32238,77522_32256,77522_32261,77522_32265,77522_32270,77527_32234,77527_32238,77527_32243,77527_32247,77527_32265,77527_32270,77527_32274,77527_32279,77527_32283,77531_32234,77531_32238,77531_32243,77531_32247,77531_32252,77531_32256,77531_32261,77531_32265,77531_32270,77531_32274,77531_32279,77531_32283,77531_32288,77536_32234,77536_32247,77536_32252,77536_32256,77536_32261,77536_32265,77536_32270,77536_32274,77536_32279,77536_32283,77536_32288,77540_32229,77540_32234,77540_32270,77540_32274,77540_32279,77540_32283,77540_32288,77545_32274,.geo
2021_06_03,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_04,39,39,39,45,67,59,59,45,45,62,62,45,45,62,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,57,57,-11000,-11000,36,44,42,57,61,-11000,36,44,39,31,14,42,30,-11000,-11000,-11000,-11000,-11000,36,39,39,31,14,14,42,-11000,-11000,-11000,25,23,23,39,31,14,14,28,28,23,36,14,14,-11000,36,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_05,62,62,62,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,65,-11000,-11000,59,40,-11000,-11000,59,59,45,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,19,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,14,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_06,68,73,73,60,75,75,76,73,70,78,77,70,70,80,77,74,71,67,74,71,67,67,69,80,71,49,62,72,63,51,76,68,33,54,58,24,0,32,51,55,68,50,50,36,33,33,46,24,0,0,32,55,50,44,36,33,34,46,39,0,12,49,26,34,46,13,13,12,35,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_07,74,80,80,70,80,81,81,80,80,81,81,80,80,71,71,80,76,76,80,76,76,63,65,80,54,39,39,20,65,80,76,64,39,20,27,0,0,72,77,73,64,80,70,39,39,25,0,0,0,0,72,80,80,70,56,56,25,0,25,0,0,64,72,25,58,25,0,0,58,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_08,86,86,86,87,88,86,87,87,87,86,82,87,87,82,87,87,82,80,77,82,80,76,62,90,71,71,58,66,62,51,62,73,54,33,47,26,0,67,69,61,73,52,53,50,54,30,26,0,0,0,67,85,52,55,50,44,44,45,0,0,0,63,63,44,43,0,0,0,35,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_09,77,80,80,80,84,84,85,80,82,70,85,80,82,70,77,82,72,72,77,72,57,40,73,70,72,57,40,40,73,79,70,71,36,17,17,0,0,73,79,79,71,79,51,36,36,17,12,0,0,0,73,71,79,51,53,39,39,12,18,0,0,78,73,39,64,18,0,0,64,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_10,83,86,86,88,86,79,74,88,82,81,74,91,82,68,78,82,73,89,73,73,55,56,48,91,52,47,15,57,54,40,67,81,28,0,0,0,0,68,59,65,81,36,68,63,28,23,0,0,0,0,68,63,36,37,32,28,36,10,0,0,0,62,72,36,41,0,0,0,29,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_11,78,79,79,79,-11000,-11000,-11000,79,68,73,-11000,-11000,68,66,66,68,68,56,68,68,56,56,-11000,73,58,56,49,44,66,-11000,66,49,49,44,40,0,0,66,46,46,49,58,56,49,49,44,39,0,0,0,66,49,58,46,49,44,39,26,30,0,0,66,46,39,26,30,0,0,30,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_12,68,70,70,67,68,70,75,74,71,71,59,67,71,51,68,78,55,73,68,55,59,30,43,84,31,22,0,43,40,37,67,76,14,0,0,0,0,47,61,55,76,29,57,40,14,0,0,0,0,0,47,65,29,35,27,29,25,11,0,0,0,53,68,25,28,0,0,0,28,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_13,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_14,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,0,0,0,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_15,75,75,75,71,76,76,76,74,71,81,77,74,71,77,77,71,63,75,72,63,50,64,54,61,63,50,50,62,49,46,56,57,27,27,17,0,0,55,64,46,57,36,36,32,27,27,17,0,0,0,55,52,36,49,32,36,36,22,0,0,0,58,55,36,22,0,0,0,33,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_16,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_17,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_18,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_19,68,68,68,-11000,55,-11000,-11000,-11000,-11000,83,83,-11000,-11000,89,82,79,72,74,83,72,78,69,73,88,83,78,68,76,68,57,91,84,74,76,78,0,0,67,67,65,84,82,86,81,74,67,48,0,0,0,67,50,82,-11000,81,81,80,60,0,0,0,63,70,80,71,55,0,0,73,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_20,-11000,-11000,-11000,-11000,37,-11000,-11000,-11000,64,-11000,-11000,-11000,64,-11000,-11000,-11000,60,72,62,60,54,38,28,-11000,60,54,38,57,28,28,-11000,58,38,39,24,0,0,38,38,58,58,61,54,54,38,39,15,0,0,0,38,62,61,54,39,39,15,15,0,0,0,49,49,15,15,31,0,0,15,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_21,74,68,68,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,0,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_22,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,29,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,65,29,-11000,-11000,-11000,-11000,65,49,29,-11000,-11000,-11000,-11000,-11000,-11000,62,53,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,62,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,23,53,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_23,74,74,74,69,74,75,72,76,76,69,59,76,76,59,74,74,65,58,74,65,33,29,69,69,49,33,0,34,66,73,70,56,15,0,10,0,0,66,73,73,56,63,41,15,15,0,0,0,0,0,66,72,63,41,40,13,46,0,0,0,0,68,73,46,0,0,0,0,62,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_24,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_25,74,74,74,67,80,69,74,74,68,69,64,64,68,64,64,68,53,53,68,53,41,17,70,69,41,41,17,16,70,70,65,53,17,17,10,0,0,70,65,65,53,53,41,41,17,17,0,0,0,0,70,73,53,49,41,17,17,26,0,0,0,67,70,17,26,0,0,0,31,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
2021_06_26,-11000,-11000,-11000,-11000,0,0,0,0,-11000,0,0,0,-11000,0,0,-11000,-11000,0,-11000,-11000,0,0,0,0,-11000,0,0,0,-11000,-11000,-11000,-11000,0,0,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,0,-11000,0,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,-11000,"{""type"":""Point"",""coordinates"":[77.5403295369868,32.22930660599814]}"
